0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,user_id
-0.09896401,-0.34236154,0.4482916,0.54733515,0.34643412,-0.12691349,0.64357513,0.17389451,-0.068578094,-0.58701813,-0.17127654,0.6051946,-0.28700098,-0.34838232,0.6358787,-0.29618323,-0.046714522,-0.5177092,0.45336044,0.31114772,0.7441231,0.72988427,0.32361686,0.09918294,0.33552065,0.21215364,-0.5518832,0.28740573,-0.0581552,-0.4064796,-0.30798423,-0.32975984,253
0.63443196,-0.21303183,0.33821887,0.17463265,0.29923174,-0.53422105,0.36423045,0.44450536,0.9753961,0.5820177,-0.40455142,0.1254232,-0.2869807,-0.22651476,0.42177346,-0.35722455,-0.3073161,0.08681372,0.3029034,0.33475554,-1.1709127,0.110076636,0.28313535,0.32663003,0.5108795,0.33880648,-0.17464294,0.60710317,-0.75157595,-0.34510428,-0.47966555,-0.25988492,697
0.30320024,-0.13122618,0.31754917,0.72118354,0.435075,-0.93816525,0.20194769,0.47079325,0.6773867,0.115442045,-0.2653662,-0.13302125,-0.38090855,-0.09199773,0.47756794,-0.35758162,-0.66058725,-0.07150243,-0.016159736,0.18765557,-1.2353768,-0.22229075,0.404312,0.17059824,0.5209633,0.3196997,0.013351755,0.14835963,-0.8694295,-0.14239952,-0.7141128,0.0008534305,277
-0.9674604,-0.23453218,0.34757814,0.87003374,0.4152987,-0.82388854,0.42888844,0.73444116,-0.2560835,-0.5399168,-0.840573,0.22396633,0.12396835,0.3772264,0.43501946,-0.21053223,-0.016648524,-0.7421039,0.31359342,0.40165043,0.21043435,0.050434224,0.2465688,-0.97684,0.019145254,0.49635524,-0.48504123,-0.5362753,0.1903631,-0.563841,-0.6116187,-0.18778446,152
0.019287363,-0.46112356,0.32077253,0.46798584,0.4864746,-0.21221608,0.6007219,0.6015747,-0.061667964,-0.25921875,-0.5160749,0.08248635,-0.43325981,-0.32734174,0.6264571,-0.64054984,-0.44391924,-0.81152743,0.19897954,0.28803137,0.030437429,0.032399677,0.2882014,0.24022256,0.3214053,0.42806578,-0.55411804,-0.061475657,-0.3297028,-0.36513954,-0.4808388,-0.19456924,605
0.2882063,-0.3191405,0.43898606,0.73513395,0.5582839,-0.6489511,0.35248154,0.47031486,0.39927074,-0.8421333,-0.67312944,0.08755617,-0.44357944,-0.2869436,0.45915624,-0.13863236,-0.968883,-0.31624275,0.109403774,0.1488328,0.6976684,-0.058947586,0.5591346,0.43162453,0.18114391,0.36077648,-0.11163172,0.18723333,-0.6242456,-0.32813427,-0.55965406,-0.33327526,468
0.7140462,-0.16057841,0.387814,0.39053026,-0.07706185,-0.40706384,0.36607605,0.5672746,0.6944539,-0.4503885,-0.23641258,0.651276,0.06605333,0.30202916,0.37525174,-0.46790984,0.40898365,0.21513943,0.9191417,0.25406596,0.16847795,0.024965778,0.37443042,-0.14115517,0.04806205,0.2511894,-0.28757745,0.8166461,0.00422862,-0.36201587,0.020499587,-0.008926358,880
0.8061705,-0.1703918,0.03062654,0.16254826,-0.09450055,-0.48575717,0.39042467,-0.014606807,0.9691469,0.25717747,-0.0996055,0.60404015,0.11583159,-0.32899296,0.18648475,-0.06394765,0.64944524,0.21760522,0.694973,0.42407304,-0.74166846,0.58039147,0.3928073,0.013474124,0.7891523,-0.046538703,-0.27339765,1.1316389,-0.023438543,-0.5736844,0.07818146,0.07178594,677
0.3211162,-0.23881665,0.58922106,-0.9806106,0.5023896,0.60512346,0.3688918,0.55548203,-0.030718138,0.87758297,-0.39647296,0.5551437,-0.33671457,-0.22220865,0.15631182,-0.43668368,-0.092846885,-0.5770881,0.52906895,0.47130698,-0.32477447,0.6137733,0.3740691,0.36635545,-0.06752561,0.3964815,-0.5278693,0.23608677,0.2275178,-0.22525829,-0.32686377,-0.79678077,547
-0.7381529,-0.056827508,0.03116998,1.1227872,0.5449867,-0.8275887,0.25504044,0.52697045,-0.05929537,-1.2599897,-0.7614877,0.2074309,0.15398224,0.21920358,0.02061658,0.056257073,-0.15160356,-0.37696713,0.23722658,0.30844763,1.3174376,0.23132432,0.134774,-0.7218886,-0.0060098767,0.337494,-0.22706898,-0.27063072,0.12152639,-0.5444409,-0.28793544,-0.14180054,295
-0.53013784,-0.6396454,0.3953595,0.38363752,0.64076173,-0.17562816,0.06120802,0.27745217,-0.27208942,-0.719324,-0.554229,0.05215655,-0.5574505,-0.47375587,0.42823404,0.032231584,-0.97729075,-1.139931,-0.18443984,0.15314364,1.001277,0.031415537,0.3230387,0.16197655,-0.07406914,0.5009411,-0.37093815,-0.35708246,-0.287874,-0.37195107,-0.37325725,-0.41316575,878
0.21141857,-0.33775443,0.5895296,-0.899863,0.31643072,0.7120896,0.332145,0.4076272,-0.085003674,0.891862,-0.1140841,0.44118792,-0.36519468,-0.32769987,0.2768255,-0.47376683,0.37936962,-0.6233892,0.570743,0.563399,-0.47923946,0.72230303,0.31263465,0.4311416,0.067906596,0.35734192,-0.65479183,0.10285835,0.052654196,-0.33702323,-0.22155139,-0.5791123,784
-0.16619726,-0.37648866,0.13590035,0.7657749,0.680935,-0.6344629,0.47875005,0.42716408,0.08108919,-0.6426213,-0.51095045,0.5349975,-0.062106475,-0.24355873,0.57677466,-0.35251552,0.047764942,-0.59822726,0.6903641,0.41110614,0.51908314,0.61380625,0.32024005,-0.20425011,0.51594305,0.39314932,-0.63547724,0.21851036,0.033654112,-0.6570263,-0.41108355,-0.32686394,554
0.37428355,0.017954651,-0.11753594,0.46689737,0.09564446,-0.8116212,0.16817385,-0.24960959,0.37390292,-0.92745024,-0.55140185,0.53662646,0.31395426,-0.1608839,-0.54256517,0.33411932,0.1580571,0.054145947,0.68766916,0.133986,0.9118353,0.6685077,0.009383708,-0.16739143,0.3553325,-0.26407856,-0.22382781,0.78651935,-0.3170775,-0.5581014,-0.25130358,0.09180853,5
0.19522822,0.086261354,0.3953696,0.9282708,0.26871556,-0.6743304,0.57163906,0.40123695,0.17467658,-0.9151128,-0.30621022,0.47934276,0.25714564,-0.014589425,-0.09536809,-0.23574983,0.54565173,-0.13054056,0.8656396,0.7041399,0.7960191,0.9455875,0.17292145,-0.515667,0.5368801,0.22973719,-0.683875,0.37419426,0.21834904,-0.6229435,-0.4066415,-0.23466867,56
0.19367072,-0.3456343,0.2883462,0.20163614,0.09671397,0.1574868,0.41241863,0.43943086,-0.23143998,-0.11048804,-0.78478134,0.07940581,-0.14251742,-0.011638917,0.7585843,-0.37739298,-0.45899615,-0.5088172,-0.09442903,0.30210796,0.069222406,0.051332865,-0.21349359,0.39022467,0.25168768,0.37511176,-0.72067463,-0.451778,-0.39026582,-0.35180658,-0.25288785,-0.39401326,195
-0.54634696,0.83921266,0.43574956,0.7743372,0.86737204,-0.47392258,0.60570365,0.3892555,-0.015583845,-0.34649545,-0.3154903,-0.1557077,0.47419354,0.06754771,-0.6967133,0.5340816,0.95361656,0.2998625,0.8061134,0.7242404,-0.527002,0.5989949,0.19936235,-0.74831223,0.7552912,0.12623979,-0.53950226,0.39016372,0.12081748,-1.0457021,-0.49669117,-0.105892956,620
0.044980288,0.009831913,0.49886814,0.48379523,0.4430943,0.098231465,0.67693037,0.23945525,-0.20192859,-0.5418701,-0.045425583,0.30868852,-0.35470194,-0.4112776,0.81071854,-0.62674826,-0.07996452,-0.31621796,0.35374767,0.46530375,0.72001624,0.52671504,0.26540604,0.3241563,0.5452051,0.248272,-0.46356434,0.22118962,-0.060876496,-0.04545159,-0.4564854,-0.6028773,788
0.04287844,-0.5219185,-0.2807679,1.0737423,0.6342452,-0.8584647,0.40616706,-0.12061388,0.10054367,-0.6917341,0.46952105,0.6702916,0.15941234,-0.4739248,0.6722596,-0.5090935,-0.13559833,0.051240426,0.33281296,-0.14309242,-0.12854657,0.43358505,0.29542726,0.06021025,0.9531009,-0.31839535,-0.3141783,0.49429956,0.020728737,-0.49116364,-0.4856355,0.13883401,53
-0.35631466,-0.5262301,0.39756584,0.7461369,0.9587086,-0.2867806,0.40649998,0.21262196,0.08823851,-0.562797,-0.3092444,0.16846105,-0.5391224,-0.64722514,0.9189326,-0.33273715,-0.73278993,-0.6618681,-0.0005041845,0.30628943,0.32050833,0.25040734,0.33125988,0.3194506,0.36035258,0.1680662,-0.40524364,0.015027244,-0.7433136,-0.47174358,-0.7638637,-0.36903518,494
0.16045387,-0.14003289,0.45340398,0.376545,0.17554742,-0.021775812,0.44349962,0.5166037,0.094807506,-0.29007533,-0.23782918,0.39355582,-0.09061091,-0.04251598,0.27311015,-0.4652605,0.57828975,-0.35650942,0.77248347,0.49229914,0.23451662,0.47681242,0.21820697,-0.33271712,0.28234914,0.38515025,-0.58901054,0.19615234,0.33336896,-0.2783557,-0.17023495,-0.43303674,532
-0.34045583,-0.57933736,0.27074057,0.7265178,0.697014,-0.50544053,0.44900677,0.39547902,-0.14953203,-0.53190583,-0.34286928,0.42985004,-0.29260325,-0.3422249,0.57984006,-0.46759835,-0.1878927,-0.8068037,0.4702096,0.39812177,0.34521163,0.63067,0.21450874,-0.15030237,0.46023902,0.48837245,-0.75153756,0.062033817,0.08097294,-0.6213349,-0.5910497,-0.25468135,533
0.43071064,-0.5982132,0.4261629,0.27896404,0.39248738,-0.23439866,0.26024306,0.30828506,0.407565,-0.25988263,-0.2404162,0.22637817,-0.7697414,-0.6175811,0.54444236,-0.29261395,-1.176054,-0.34111956,0.006790124,-0.049753003,0.11777845,0.0238762,0.32721937,0.9044626,0.13625422,0.4445609,-0.19839318,0.3036856,-0.60793,-0.20427635,-0.45782137,-0.38259235,296
-0.7225758,-0.17905584,0.21116789,0.5519281,0.27256384,-0.14102443,0.44967848,0.61657214,-0.44485527,-0.45697963,-0.52360123,0.33501115,0.18086295,0.18471633,0.27052218,-0.6890828,0.36025172,-0.76724815,0.49571934,0.5291942,0.55552024,0.40411684,0.0085250065,-0.7766955,0.24053603,0.59574187,-0.75308865,-0.58129364,0.6688855,-0.4688641,-0.25625205,-0.40037608,224
0.31132194,-0.039953683,0.5164393,0.8087621,0.4345514,-0.6404377,0.5251138,0.5150335,0.46871573,-0.93153614,-0.5020586,0.49464777,0.0105906315,-0.16153388,0.15610102,-0.35735893,0.1487473,-0.21853003,0.81587017,0.525547,0.9296773,0.63698304,0.27615878,-0.12513685,0.47482926,0.2984641,-0.6105398,0.44991177,-0.012243932,-0.55807436,-0.37915742,-0.3903795,864
-0.09042062,-0.25348267,0.27508336,0.47960025,0.2980767,-0.5705217,0.46837878,0.48944777,0.60971326,-0.028413441,-0.3873428,0.52467823,-0.26023412,-0.18930098,0.5076447,-0.28145885,-0.14747715,-0.22685255,0.24986523,0.27498606,-0.39837924,0.2651499,0.3312052,-0.108189024,0.039241705,0.2267668,-0.039495923,0.36275053,0.05156431,-0.48065868,-0.10144919,-0.103912584,119
-0.28103894,-0.4861374,0.26191023,0.7420958,0.57790995,-0.15431945,0.5574235,0.15841725,-0.23241389,-0.8125451,0.034275874,0.29527467,-0.33327115,-0.3733214,0.8489513,-0.16323982,-0.20468083,-0.6042173,0.36622334,0.24937457,0.80736303,0.5697918,0.16235825,0.032506034,0.410162,0.2219125,-0.66991913,0.3104314,-0.06280243,-0.32784638,-0.30732816,-0.3630448,298
-0.06969702,0.1889485,0.5825217,0.49164066,0.41185927,0.3421998,0.6637589,0.013600729,-0.42641765,-0.8940079,0.25133318,0.473888,-0.26719177,-0.39435363,0.54181075,-0.2754013,0.09779497,-0.33740547,0.44643936,0.47211137,1.2367985,0.9551055,0.076295786,0.26696098,0.51768285,0.10004906,-0.6100741,0.4505019,0.15483838,-0.011256162,-0.38743907,-0.6512271,313
-0.10255352,-0.11885023,0.13618559,1.0453246,0.2450173,-0.9333435,0.6030408,0.2689751,0.5158015,-0.17646143,-0.20288539,0.4640096,0.065604046,0.15546294,0.47211403,-0.31126702,0.52793723,-0.13361666,0.464326,0.37751886,-0.8989838,0.39640087,0.35831422,-0.50081193,0.5699039,0.1342046,-0.53544,0.35938203,-0.0848679,-0.5738742,-0.48328272,0.012782857,630
-0.37141424,0.32168597,0.56525993,0.2932724,0.49593917,0.4496226,0.3884129,0.17888992,-0.66256267,-0.965655,-0.026974358,0.22724247,-0.32692617,-0.17099687,0.3117488,-0.16042192,-0.3475778,-0.31737342,0.11879389,0.30465114,1.6328262,0.6398753,-0.038771916,0.29204905,0.06450692,0.11285968,-0.30650708,-0.1489815,0.22014835,0.34040385,-0.6312964,-0.73891586,659
0.65819377,-0.25636327,0.5541474,0.08748804,0.44210657,-0.43934003,0.30046785,0.43958622,0.62342274,0.35850218,-0.45031843,0.267675,-0.51324904,-0.3710069,0.2919265,-0.38609046,-0.73161525,-0.13195066,0.25960982,0.3241445,-0.8601551,0.12728363,0.3006293,0.55500525,0.31579545,0.22494993,-0.178273,0.4533767,-0.67536485,-0.17528039,-0.6800097,-0.46185014,905
-0.1410138,-0.23056401,0.41730258,0.7250632,0.4356001,-0.12485168,0.3844668,0.306153,-0.07870202,-1.1781222,-0.07820937,0.28644034,-0.4647776,-0.28761604,0.7698298,-0.35274306,-0.7357149,-0.30788803,0.090280175,0.06938899,1.4287579,0.313329,0.2225464,0.3288377,0.15363988,0.22605512,-0.26862925,0.16412984,-0.2094894,-0.043147836,-0.45863223,-0.30590925,194
0.1255717,0.26996845,0.6969979,0.20351452,0.5336583,0.12857679,0.22385168,0.25601202,0.000910243,-0.7419607,-0.17175676,0.018270172,-0.5611398,-0.30936998,0.3110276,-0.20252877,-0.99151736,-0.14582513,0.00493804,0.20980394,1.137513,0.26886588,0.30013254,0.8002157,0.045778453,0.13493627,-0.19553018,0.17648031,-0.5044973,0.10514634,-0.66047794,-0.43528503,747
0.39554474,0.28020003,0.4729309,0.7150753,0.33847958,-0.37175548,0.35622323,0.37008196,0.2864082,-1.1634805,-0.37817264,0.05949773,-0.28130847,-0.16354963,0.0690953,-0.27057013,-0.6087178,0.029736523,0.03776289,0.3295176,1.4119911,0.05336578,0.084418185,0.36916736,0.28524476,0.13600692,0.024710424,0.12790306,-0.43185997,-0.058757536,-0.6345329,-0.36486614,59
-0.50218195,0.30962467,0.6817061,0.005678445,0.4554652,0.9702187,0.34275764,-0.2243402,-0.907744,-0.71690196,0.38379818,0.11340798,-0.7590408,-0.5865178,0.40882623,-0.08157014,-0.5169464,-0.42363337,-0.22283101,0.1516011,1.3499111,0.6635057,0.12512244,0.7784779,0.21115603,0.019508792,-0.29473633,-0.18365148,-0.05474242,0.47367665,-0.52902704,-0.82980055,426
0.044126958,0.09901993,0.28083822,0.49213096,0.4286511,0.21099037,0.49182892,-0.18519604,-0.18129031,-0.9287119,0.19028476,0.4543879,-0.31592128,-0.6212814,0.24901544,-0.13001418,-0.1045675,-0.2023146,0.38883454,0.2692036,1.2609657,1.0584942,0.2204937,0.52707016,0.5740314,0.10385346,-0.53546363,0.54512626,0.047545627,-0.18519077,-0.36246866,-0.6073022,650
0.6642598,0.4482849,0.23804455,1.0420407,-0.1837829,-0.712352,0.59261024,0.335812,0.59539765,-0.87423503,0.21214354,0.42221445,0.39240488,0.39186808,0.26105684,-0.46482596,0.5999164,0.6233852,0.92478245,0.2044164,0.50320226,0.7168482,-0.0039413013,-0.2749117,0.63118726,0.06754099,-0.18170188,0.8884984,0.07249563,-0.25041562,0.060463864,-0.14908378,709
0.37479877,0.17533651,0.6215713,0.27731588,0.055574264,-0.2662639,0.8215458,0.79058594,-0.120713614,-0.331899,-0.3937354,0.50495803,0.3622889,0.36767215,-0.026342168,-0.72297186,0.6606241,-0.13527572,1.1142741,0.76283675,0.6133943,0.6579223,-0.021908186,-0.49287444,0.41788003,0.38213825,-0.73095286,0.18324605,0.56675225,-0.21061496,-0.24394262,-0.3749504,110
-0.1148208,-0.37940598,0.3106704,0.13526206,0.56511074,-0.25679347,0.70638776,0.286361,-0.22364919,0.2086041,-0.45717898,0.52952,-0.25805628,-0.37871754,0.5480725,-0.26554465,0.1391987,-0.8311248,0.51719266,0.492966,-0.05093151,0.78082335,0.2076208,-0.050516136,0.33875507,0.61195034,-1.0285494,-0.029145367,0.25605097,-0.7549834,-0.48434082,-0.50982666,652
0.061644077,-0.12920663,0.5047435,-0.85895157,0.38346285,0.7681912,0.5225177,0.4424233,-0.15605414,0.9653008,-0.19124453,0.52795345,-0.36499572,-0.35640046,0.380021,-0.42666313,0.3867625,-0.5117545,0.5305546,0.5119475,-0.5230651,0.7682143,0.32586712,0.25683567,0.25432032,0.3351897,-0.6247635,0.21201542,0.18108946,-0.2966788,-0.37847322,-0.6797285,772
0.07954976,-0.3570716,0.28619656,0.46060622,0.15805519,-0.18965606,0.47638017,0.25395995,0.175098,-0.63475806,-0.16815409,0.5205094,-0.20205401,-0.21839015,0.42600644,-0.2856369,-0.0684479,-0.43060118,0.6051059,0.2190948,0.8822063,0.5415529,0.30954546,0.18507032,0.08372071,0.33458975,-0.50184464,0.43529028,0.06347695,-0.4825631,-0.13985115,-0.3266473,896
0.34767976,-0.20212218,0.20616987,-0.010512177,0.39341158,-0.006552834,0.105738305,0.3571935,0.45098957,-0.24972875,-0.71985006,0.013591234,-0.6602178,-0.34502724,-0.088017665,-0.20431605,-1.1228864,-0.23629346,-0.23515551,0.18653679,0.4600968,-0.1904247,0.5381859,0.69498074,-0.12548345,0.14780533,0.059644885,0.1472873,-0.6881323,-0.2888806,-0.14854735,-0.27681023,334
-0.46396956,-0.25250003,0.14698774,0.9520339,0.60438037,-0.844372,0.48303562,0.79946554,0.038119238,-0.17356786,-0.49663505,0.25504643,-0.1699082,0.14051855,0.668158,-0.34650052,0.08859565,-0.45741522,0.11436523,0.2853428,-0.90084416,0.018612698,0.36116955,-0.615894,0.42796806,0.41060558,-0.5123223,-0.14629693,-0.30333927,-0.71824217,-0.5986271,-0.14062884,907
0.26063073,-0.5733341,0.232826,-0.29548174,0.34239453,-0.07187028,0.07177488,0.5824016,0.20580167,0.6983034,-0.29470676,0.25735247,-0.53602487,-0.29723597,0.681438,-0.63047147,-0.2960322,-0.50948626,0.19137356,0.3216152,-0.9623099,0.19452758,0.32598907,0.48503274,0.18293513,0.44447014,-0.47092754,-0.08078391,-0.4841618,-0.29491997,-0.2684929,-0.4224412,423
1.121138,-0.058182243,0.65440565,-0.44034606,0.13461675,0.21446331,0.50307524,0.6558478,0.6443037,0.39772576,-0.49294683,0.4362084,-0.47854573,-0.3602567,0.006276544,-0.45967594,-0.118923984,-0.20358261,0.63823986,0.49063063,-0.057554144,0.50864154,0.5557249,0.7275086,0.15189439,0.45410672,-0.2674859,0.6680715,-0.29192048,-0.10449441,-0.25531104,-0.719353,414
-0.47565174,0.0052767936,0.33328456,0.634522,0.63245916,0.0047895107,0.24662542,0.16360816,-0.18175364,-1.1863194,-0.27773258,0.16415593,-0.34490728,-0.25290078,0.4616975,0.10397902,-0.7373918,-0.3516536,-0.17314057,0.09593868,1.4456564,0.15178417,0.19506139,0.13584049,-0.054940168,0.08725806,-0.093845546,0.019327149,-0.17284377,-0.18879788,-0.40754172,-0.2470783,848
-0.75437665,0.11476912,0.47122648,0.71905684,0.7016182,0.2810139,0.4986937,-0.06235728,-0.72650635,-1.0843766,0.115172625,0.28354132,-0.386784,-0.40983406,0.5638954,-0.09736171,-0.3168181,-0.50919837,0.045071937,0.33031642,1.5526506,0.7815746,0.15257637,0.21579479,0.27002084,0.11097135,-0.4222986,-0.024144024,0.25168395,0.014103115,-0.6254873,-0.665519,694
0.40073472,-0.22355765,0.476839,0.23936668,0.46614033,-0.32893455,0.24684161,0.49816298,0.53830796,-0.45477298,-0.5791948,0.23795886,-0.48806754,-0.5921923,0.16350575,-0.20792578,-0.7132943,-0.23669474,0.2611234,0.3455264,0.4539899,0.25059232,0.49396327,0.522474,0.18317598,0.37593445,-0.3676315,0.42141166,-0.50279224,-0.3443352,-0.38008606,-0.64609206,297
-0.42877275,-0.20568494,0.44228286,0.50122166,0.5243956,-0.5886165,0.010042721,0.75546813,0.14692944,-0.4635824,-0.8706966,-0.3401007,-0.43614244,-0.11724424,0.06816316,-0.21419321,-1.3235768,-0.95038664,-0.20174868,0.06267008,0.4195665,-0.20232294,0.2705693,0.13831048,-0.11077919,0.5617037,-0.18095078,-0.5997106,-0.6840531,-0.40383112,-0.6636613,-0.018499207,243
0.33330536,0.28560603,0.6945723,-0.8824518,0.08971463,0.67024183,-0.20229188,0.2918057,-0.19479106,0.0646216,-0.14210057,-0.7013942,-0.52115834,-0.20968035,0.13813277,-0.41262978,-1.2520915,-0.38863105,0.110900536,0.10973732,0.54438424,-0.40504563,-0.77257234,0.7955796,0.2704689,0.8186513,-0.9256185,-0.23821671,-0.2708911,1.1282555,-1.010205,-0.83559525,655
0.3373332,-0.9029771,-0.58610594,0.3168673,-0.29442644,-0.623694,-0.58439046,-0.40525594,1.5116793,-0.80741817,-0.42691004,0.66952914,0.19033495,-0.13474189,0.09151276,0.7519702,0.2686416,0.17738,-0.12443788,-0.7603276,0.77486074,0.33507845,0.17519794,-0.44655198,-0.53913015,-0.5584548,0.23799445,1.4214431,0.38396478,-1.007083,0.7363069,-0.43352258,279
0.45674744,0.26710975,0.21931687,0.8152712,-0.045396484,-0.735301,0.53649926,0.14342275,0.46034366,-0.927468,-0.20685776,0.5784326,0.436076,0.11589438,-0.34710804,-0.06126719,0.5465029,0.4450736,0.9183855,0.45906517,0.81402624,0.8384942,0.058958326,-0.5633799,0.479663,0.028318156,-0.28194043,0.85171586,0.22200935,-0.3350048,-0.015345171,-0.020674217,394
0.09951752,-0.40561116,0.4348057,0.3892824,0.34726286,-0.30235085,0.3421953,0.68783504,0.23001719,-0.7996268,-0.7835332,0.41137928,-0.23711658,-0.19690582,0.031250536,-0.39163277,-0.37066185,-0.55797184,0.38273036,0.42936286,1.152858,0.31592625,0.4304445,-0.035614453,-0.04174644,0.5493428,-0.39711058,0.07542824,-0.009270493,-0.6581111,-0.2614173,-0.32165664,514
0.21247321,-0.29647946,0.25170153,0.12980117,0.28722453,-0.4694416,0.25675827,0.46421596,0.7449165,0.7337515,-0.62784743,0.35500145,-0.25538224,-0.20385991,0.21215068,-0.47947365,-0.006377056,-0.35758835,0.41652685,0.3136923,-1.5418148,-0.0040092804,0.41625375,-0.09231321,0.4131488,0.34335673,-0.16344148,0.27980018,-0.36823612,-0.4386015,-0.3917439,-0.09613392,717
0.80478346,0.17101668,0.38989776,0.37325528,0.09436188,-0.31991738,0.3498628,0.61799085,0.566318,-0.8892723,-0.65376955,0.23036209,-0.11465466,-0.100531265,-0.0814791,-0.36787263,-0.430004,0.25255397,0.40818864,0.2608011,1.145707,0.067091286,0.3429727,0.31475183,0.09008318,0.23165254,-0.02485304,0.47877344,-0.37726408,-0.13788655,-0.21268916,-0.35163486,94
1.3903629,0.7075149,0.33657026,-0.015427731,-0.20253912,0.09222762,-0.11752504,-0.19066802,0.8057879,-0.72854716,0.10967418,-0.1271147,-0.3011797,-0.52738845,-0.3186735,-0.034807365,-0.56425357,0.7353988,0.16527995,-0.028962176,1.0320954,0.2477411,0.21249682,1.0796318,0.19268093,-0.019484967,0.25380212,0.9133487,-0.41278872,0.6064453,-0.2916584,-0.7089582,833
-0.4169451,-0.75388235,-0.048621215,0.28080046,0.7451669,-0.583599,0.07932723,0.2412665,0.005047666,-0.2647035,-0.38608083,0.21169057,-0.099742495,-0.15192327,0.2575617,0.28185734,-0.20477793,-0.7704506,0.30550826,0.26352695,0.1706194,0.11447373,0.51621073,-0.11685742,-0.121745795,0.5954427,-0.638665,0.06962815,-0.24514568,-1.0317663,-0.09505655,-0.062187463,771
0.3350174,-0.08282054,0.090847634,1.1362244,0.26774293,-0.9696682,0.52189463,0.29408327,0.32185507,-0.9631952,-0.3889011,0.5434464,0.2988548,0.05854623,0.12302951,-0.45469,0.58523965,0.05597908,0.86673856,0.6262182,0.6129202,0.7869367,0.103273734,-0.460417,0.6794312,0.12936518,-0.47895303,0.4140807,0.24514993,-0.29479507,-0.30537608,-0.23096207,109
1.0372543,0.33282387,0.35318878,0.08054039,-0.0007221028,-0.51926047,-0.037762046,0.14144798,1.0328606,-0.57027084,-0.5825672,0.23648334,-0.1121591,-0.23247473,-0.564459,0.17991732,-0.71294427,0.55076545,0.22415009,-0.07294682,0.64442813,-0.18616307,0.317679,0.48409578,-0.086795256,0.091811456,0.27140248,0.5894069,-0.7803119,0.10418467,-0.2581236,-0.2700401,49
0.9379534,-0.1183555,0.13858275,0.4252439,0.18683745,-0.40794668,0.22250985,0.04000697,0.6480969,-0.8406536,-0.034068454,0.32906574,-0.27816603,-0.34925485,0.04817555,-0.06547521,-0.59116197,0.34273434,0.22697031,0.22148138,1.0264368,0.22450635,0.33435228,0.6266908,0.14838731,-0.019949298,0.011814795,0.87250954,-0.36928844,-0.015803868,-0.013617985,-0.21403332,868
-0.1693717,-0.6142646,-0.034550294,0.5012978,0.28115883,-0.56968826,0.49883118,0.23496625,0.18379654,0.36918035,-0.19837683,0.5511247,-0.15859354,-0.24227904,0.61100566,-0.25638133,0.32421127,-0.48370606,0.3950791,0.36600584,-1.2428424,0.5138678,0.36468512,-0.2611905,0.75689536,0.3090091,-0.6760432,0.16894346,-0.37304583,-0.8310599,-0.3845292,-0.08618555,759
-0.010805765,-0.46987838,0.18712199,-0.5476011,-0.11341945,0.12764527,0.41169432,0.32827675,-0.13766386,1.0099032,-0.36706126,0.22680295,-0.39711207,-0.15465309,0.4421078,-0.39501804,0.685107,-0.62361926,0.29612806,0.5059579,-0.9942491,0.17096484,0.4547809,0.105832785,0.32562077,0.4175169,-0.43911588,-0.38726085,-0.24438332,-0.31883183,-0.19601025,-0.20376645,732
-0.31095287,0.18380915,0.46169943,0.5346765,0.74664325,0.017007671,0.52022153,0.50759625,-0.29385188,-0.6621495,-0.42319486,0.10693285,-0.49638665,-0.26030833,0.37858185,-0.36466774,-0.6285685,-0.48902583,0.119371176,0.36216277,0.83118445,0.24818224,0.090909526,0.23086819,0.18835123,0.33888993,-0.27803534,-0.14098817,-0.31712687,-0.025697075,-0.9084058,-0.45176452,835
0.9076951,-0.6019791,0.061138075,0.10795555,-0.20813856,-0.15467612,0.331207,0.09404774,0.89508647,0.33185992,-0.011785034,0.30259785,-0.17703488,-0.43940097,0.5211118,-0.4895443,0.35323632,0.081826344,0.6942457,0.24371645,-0.9445851,-0.17826381,0.4774393,0.37064198,0.39961556,-0.019344935,-0.21036,1.0100176,-0.37632623,-0.4596169,0.1850063,0.33251715,817
-0.5068489,-0.47667208,0.38880992,0.06319312,0.5734959,0.50944257,0.58348674,0.06957176,-0.8253528,-0.32326114,0.1434519,0.489011,-0.5413781,-0.40306586,0.92766804,-0.2798028,-0.047071382,-0.85649544,0.41023126,0.3781949,0.6907938,0.5834953,-0.0075482987,0.3082779,0.18768568,0.25077203,-0.8987698,-0.09216109,0.11229334,-0.24787681,-0.30647776,-0.38339177,942
0.21030791,-0.19364381,0.3198635,0.4155259,0.24260682,-0.09297153,0.4576767,0.12135409,0.036831547,-0.74631596,-0.27343938,0.6443408,-0.18858896,-0.3846321,0.0055223573,-0.14866579,0.088096514,-0.37185812,0.74610543,0.41243213,1.0629764,0.9007703,0.3903002,0.1021023,0.18048331,0.20830783,-0.6635996,0.6567633,0.060586836,-0.3727935,-0.011287693,-0.50719076,70
0.060439464,-0.067222185,-0.07385467,0.5557968,0.77728546,-0.57942843,0.20280288,0.20570818,0.66265,0.102198154,-0.4373372,-0.0809827,-0.03204802,-0.40830255,-0.052623827,-0.27369004,-0.19112018,-0.031502727,0.04988692,0.4488347,-1.0601629,0.48448431,0.20463736,0.12210956,0.70394874,0.21368708,-0.2869222,0.13543221,-0.4411546,-0.5802994,-0.70239645,-0.16151626,636
