0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,item_id
-0.3378728,-0.07534738,0.28350163,0.7200551,0.3232609,-0.3839364,0.401932,0.3895519,-0.0857071,-0.82488936,-0.2533806,0.5230991,0.07331389,0.13316672,0.41828835,-0.21326947,0.15640919,-0.38738012,0.5058022,0.27895635,0.9168552,0.5231396,0.13927686,-0.557107,0.11417158,0.19831052,-0.4762113,0.226527,0.3803721,-0.39425686,-0.22766174,-0.3231632,73
-0.68629944,0.13285251,-0.025198992,0.63555634,0.34214494,-0.46016228,0.25287881,0.23521228,-0.19860809,-0.5585234,-0.09113181,0.17067724,0.33824006,0.3701653,0.073312014,0.20426378,0.41705742,-0.0061797835,0.37253544,0.14924388,0.35701576,0.32668027,0.053217772,-0.7500161,0.16703005,0.05468706,-0.29506052,0.086678624,0.35212755,-0.45958966,-0.16027245,-0.01155588,1035
0.14204898,-0.03230382,0.44466835,0.6115405,0.41952318,-0.00819397,0.44832754,0.17895266,-0.10257597,-1.0297637,-0.08766638,0.3234275,-0.36615574,-0.31825432,0.38499248,-0.42538968,-0.40156302,-0.24445689,0.33978018,0.25659382,1.3138754,0.6423741,0.16460735,0.39420247,0.22146973,0.251566,-0.32216424,0.33160716,0.070521615,0.004513189,-0.39706254,-0.5855069,193
0.9381715,-0.1647015,0.18639874,0.78549635,0.1437012,-1.0342537,0.42998502,0.43701297,1.0449002,-0.34114987,-0.3530114,0.3274062,-0.10515498,0.16911283,0.4534576,-0.30495444,-0.18150505,0.40213048,0.4514746,0.3095019,-0.49821168,0.14882982,0.40880606,0.053188067,0.43589485,0.26206696,-0.002242148,0.8080615,-0.65132016,-0.268583,-0.28218392,-0.22942275,410
-0.06379928,-0.5648602,0.24685073,0.49623105,0.5127678,-0.24684173,0.13679884,0.077130914,0.19563186,-0.8393099,-0.42695668,0.21511859,-0.62452394,-0.551415,0.44901606,-0.087282084,-0.991294,-0.5506979,-0.1544734,0.01189426,1.0752918,0.20007883,0.47266975,0.60121304,0.079387955,0.38299933,-0.21730739,0.113254026,-0.5552346,-0.5320233,-0.3320382,-0.2717374,190
0.22686334,0.26896968,0.23844083,0.7009089,0.2601632,-0.4672602,0.45624995,0.22210068,0.35374877,-0.7307441,-0.23664513,0.35515198,0.1754493,-0.030913727,0.16617998,-0.36021635,0.23195232,0.13975145,0.55113846,0.34633118,0.6721195,0.49081582,0.2470395,-0.29655328,0.4470063,0.04947467,-0.25387138,0.43698376,0.0015107729,-0.24205303,-0.23216003,-0.2767963,470
-0.2018726,-0.15405807,0.388631,0.8298303,0.6690417,-0.53137004,0.50346994,0.4048957,0.15304554,-0.9934926,-0.5044054,0.53074205,-0.111932464,-0.24033305,0.24532938,-0.022753485,-0.121747814,-0.35360932,0.62139285,0.41575795,1.0138259,0.6561059,0.4616452,-0.24832785,0.2956001,0.35675484,-0.5811824,0.46184003,-0.20101988,-0.7179304,-0.41434264,-0.34901103,588
-0.045151852,0.4153932,0.2623219,0.43931037,0.18700331,0.23589171,0.3127073,-0.26887423,-0.3201719,-0.9001573,0.12177861,0.18213463,-0.1852168,-0.40019953,-0.035129406,-0.040317282,-0.03910082,0.025463495,0.2707966,0.25359008,1.2578683,0.79465955,0.13921414,0.38193208,0.40448987,-0.089731395,-0.2966975,0.35741946,0.06538884,-0.08401361,-0.27678907,-0.5026685,434
0.5308254,-0.7796645,0.57544434,0.7978835,0.7432885,-0.7452177,0.5095794,0.6385139,0.73215866,-0.21105829,-0.76702666,0.16887543,-0.77184343,-0.5643765,0.85026133,-0.60279673,-1.1689107,-0.6507776,0.15384154,0.5778772,-0.48315248,0.15414342,0.59398675,0.6854528,0.46375495,0.5226494,-0.35298684,0.3617863,-1.0273286,-0.4949605,-0.79918456,-0.48205978,9
0.64110863,-0.2113157,0.38222152,0.8567865,0.33563882,-0.5763357,0.5880389,0.21998912,0.5610426,-1.1165845,-0.034432493,0.7778944,-0.25388342,-0.2809132,0.48931372,-0.37735596,-0.096414715,-0.02865795,0.78971267,0.2932939,1.2252772,0.94668204,0.37767753,0.20276627,0.5115927,0.23992229,-0.57004356,0.9733306,0.1776363,-0.36591262,-0.30753362,-0.4117729,144
0.64589393,-0.8118524,0.7267766,1.2719969,0.98228586,-1.0480893,0.9334677,0.538934,0.94127196,-0.9189953,-0.708845,0.92865664,-0.6244624,-0.8673194,0.6736491,-0.5816722,-0.7300588,-0.63861054,0.9124162,0.82034767,0.15390004,1.1879381,0.7420819,0.686819,1.1432043,0.722463,-0.9132978,1.1599262,-0.6336922,-0.94537514,-0.85641706,-0.84163404,50
0.18879217,0.43510887,0.34738094,0.31255734,0.052792273,-0.19026679,0.26466227,0.03530875,0.34972298,-0.38905707,-0.08534971,0.17790298,0.3745745,0.030612353,-0.09160063,-0.26726273,0.50143075,0.39333054,0.50614995,0.4906257,0.42728448,0.404973,0.24571392,-0.2571001,0.35030028,-0.3190199,-0.07334104,0.24412745,0.22418202,0.1373778,-0.11464239,-0.36371368,1217
-0.4730679,0.04951224,0.2288208,0.071612,0.35853598,0.46706203,-0.02686115,-0.03000379,-0.45418775,-0.56576574,0.051000375,0.030778281,-0.49768656,-0.33296072,0.27028367,0.1473134,-0.72904205,-0.29892844,-0.2976106,-0.031241003,0.9854491,0.08239147,0.20603932,0.48550004,-0.24779646,0.09553375,-0.037205778,-0.10287653,-0.11952151,0.033959392,-0.24116275,-0.4202193,494
0.255885,-0.28341183,0.7613721,-0.6388093,0.13322188,0.46253568,0.7508112,0.6842371,0.05290833,0.9479156,-0.34522972,0.62735003,-0.47560436,-0.37732548,0.35185662,-0.6832843,0.87265444,-0.8102586,0.8854911,0.94807684,-0.86911786,0.8051949,0.45217228,0.20853898,0.66191024,0.64713705,-0.8613788,0.43095344,-0.32258308,-0.3741312,-0.28900278,-0.5908253,332
-0.37409213,-0.30278936,0.3091203,0.5911063,0.5935063,-0.4395487,0.4091824,0.7584443,-0.0038797483,-0.8323744,-0.6990036,0.28202045,-0.30773568,-0.082960226,0.5156032,-0.34597096,-0.5126084,-0.70852864,0.2330004,0.39376208,1.0284038,0.10200001,0.25768122,-0.15253392,-0.023265615,0.4378823,-0.37819302,-0.09130528,-0.11705722,-0.6007506,-0.45170385,-0.36672544,660
0.0746728,0.005777389,0.36167344,0.7819001,0.07249637,-0.4403759,0.46504456,0.26977926,0.009098686,-0.8649802,-0.054062527,0.7303183,0.042744935,-0.124943264,0.19219288,-0.32526088,0.3334593,-0.16801143,0.82318676,0.30810067,0.9411003,0.94877076,0.0645662,-0.26831317,0.43219745,0.2947628,-0.675206,0.5758224,0.2943472,-0.39781597,-0.1991817,-0.34378555,385
0.42665923,0.06253199,0.12971653,0.69434106,0.044597197,-0.47463113,0.2988665,0.21168143,0.37271953,-0.98673964,-0.14716408,0.47619256,0.005327087,-0.12469609,-0.031145021,-0.2698283,0.05773115,0.13913867,0.5474964,0.27907103,1.1411364,0.71766543,0.07195857,-0.08561063,0.3429187,0.08066268,-0.26846159,0.58101475,0.17436689,-0.27757925,-0.08558394,-0.34298152,431
0.5683748,-0.82656384,0.50430614,-0.3409831,0.33020076,0.2650488,0.5946863,0.58501565,0.28808072,0.6700418,-0.45246673,1.0613137,-0.2941146,-0.37646446,0.34451744,-0.6720918,0.34781316,-0.81290597,1.022051,0.7253426,-0.45349324,0.98775184,0.50514543,0.4117506,0.28749833,0.6936625,-1.0145085,0.7087946,0.31881618,-0.6389475,-0.13239133,-0.93684316,751
-0.034720533,-0.18313959,0.44758993,0.40944576,0.26345667,-0.17730087,0.32874975,0.329906,0.116938725,-0.48346958,-0.43420914,0.21943596,-0.24580105,-0.1815246,0.3638812,-0.3641629,-0.23502,-0.3869093,0.24031082,0.2884705,0.5796193,0.13229728,0.2894682,0.04966028,0.25217602,0.302266,-0.29563692,0.04082586,-0.1907124,-0.2833759,-0.31174493,-0.1839636,44
1.2125412,-0.047334157,0.7058797,0.7810099,0.45864218,-0.57478076,0.5070603,0.6562089,0.845963,-1.3118092,-0.5449301,0.52137995,-0.39469272,-0.44782776,0.28784573,-0.58371377,-0.5272801,-0.073595606,0.76411504,0.47951704,1.4996126,0.7102017,0.41629985,0.70795286,0.43111533,0.4571206,-0.38260573,0.8924899,-0.42685947,-0.23371354,-0.47988227,-0.8880485,56
0.7402675,-0.17090751,0.53262025,0.5541049,0.32921332,-0.36697188,0.43595493,0.3452006,0.36906594,-0.95983565,-0.28730989,0.12329088,-0.41619152,-0.25474036,0.46883866,-0.5001456,-0.6151639,-0.18964285,0.4529431,0.21184586,1.184172,0.1645969,0.12952128,0.609995,0.21320139,0.32150173,-0.17209549,0.573687,-0.40609163,-0.03013847,-0.3425179,-0.37156862,48
0.8306404,0.27370378,0.59195095,0.7543137,0.34385216,-0.1975757,0.5834513,0.09210293,0.4068331,-1.3361173,-0.18289764,0.45104456,-0.2824487,-0.54786843,0.037813433,-0.37816155,-0.14731155,0.13767359,0.6763888,0.54722476,1.6720366,1.0446507,0.31287172,0.6101781,0.70801866,0.11949588,-0.43795884,0.8108407,-0.26910767,-0.11670837,-0.37444425,-0.74632394,183
1.1421403,0.04454664,0.62942517,0.62967694,0.09968035,-0.48991042,0.5989977,0.59624803,0.94183403,-0.81262094,-0.473859,0.59218335,-0.24988371,-0.23203956,0.1584247,-0.59878135,0.04085417,0.06426771,0.84554017,0.47637415,0.87678456,0.70032215,0.483907,0.39112824,0.40362534,0.39662486,-0.36890185,0.96303415,-0.11729886,-0.18864249,-0.2475371,-0.5164654,11
-0.27568623,0.077038184,0.23405084,0.5488032,0.21498361,-0.37779552,0.4006885,0.3649137,-0.2760574,-0.6042002,-0.22281355,0.2911751,0.28997236,0.21878977,0.0026471652,-0.049462594,0.38284415,-0.04823013,0.5398829,0.2544716,0.59633505,0.3025081,0.014104025,-0.6229797,0.13025475,0.17973754,-0.34048814,0.22592017,0.18184885,-0.19861025,-0.19055472,-0.16346256,627
-0.23963067,-0.58970416,-0.12348227,0.78287935,0.575015,-0.78489804,0.2198844,0.2561857,0.40483347,-0.2828136,-0.2820487,0.3863271,-0.04400097,-0.18607345,0.8042348,-0.19559735,-0.02133525,-0.4095115,0.23488837,0.17869858,-0.7938753,0.17326677,0.15935625,-0.4115158,0.422261,0.022611735,-0.27021867,0.12172784,-0.29983908,-0.47530967,-0.4340225,0.016171914,864
0.15754077,-0.73059404,0.7571192,0.24368873,0.7399508,-0.24540977,0.9877171,0.74012023,0.34389013,0.5412305,-0.72680926,0.82716167,-0.45030835,-0.57872194,0.78458893,-0.65062654,0.34642804,-0.76186943,0.9076519,1.0885623,-1.0212411,0.92324686,0.73089373,0.21901017,0.5963545,0.7765262,-1.127692,0.76191264,-0.35403728,-0.920774,-0.5183107,-0.75052476,294
0.19707748,-0.016646296,0.71823424,0.4138358,0.5263378,0.20141152,0.48394907,0.14440013,-0.024571642,-1.0086327,-0.17248689,0.4114199,-0.70677876,-0.64847,0.46547368,-0.29256666,-0.7770153,-0.45533454,0.24575709,0.35836583,1.5344746,0.5476912,0.36628342,0.80391073,0.37483162,0.24510731,-0.35548192,0.37425202,-0.33989924,0.065814316,-0.54471487,-0.8256842,603
0.066564426,0.09078643,0.31209046,0.34298038,-0.034472045,-0.5245061,0.24773842,0.5315155,0.2694738,-0.44408387,-0.5016794,0.29875258,0.27349484,0.4904132,-0.0426153,-0.16275005,0.20852344,0.020814143,0.4994449,0.32476938,0.51543325,0.14596258,0.12717816,-0.6031047,-0.0743921,0.24603622,-0.20485853,0.14637972,0.17876422,-0.18864155,-0.18144877,-0.1597055,790
0.4155099,-0.5147641,0.030333435,0.32584667,0.3006403,-0.6747554,-0.12088087,0.52975893,0.5257908,-0.15732557,-0.6144136,-0.01623606,-0.5203769,-0.22630149,0.31727055,-0.09691082,-0.9664655,-0.24023262,-0.49167833,-0.05297398,-0.29385576,-0.70072204,0.51315653,0.4673102,-0.10485728,0.2829545,0.101359874,-0.18351632,-0.97700745,-0.33556375,-0.14356208,-0.037404977,1009
0.48675138,-0.008822434,0.64908063,-1.4799141,0.5715734,0.69403183,0.14016485,0.5864151,0.3863998,1.1306622,-0.70554644,0.25930718,-0.65487236,-0.3614561,0.20176369,-0.37783808,-0.82521415,-0.2796197,0.39962265,0.26515394,-0.5719334,0.22041129,0.5010486,0.73938906,-0.24570918,0.51069784,-0.26149815,0.5137118,0.0020769984,0.008473977,-0.5646229,-0.6226396,305
0.7274444,-0.42600527,0.23914286,-0.87401414,-0.32120574,0.8342909,-0.1962555,0.15647107,0.058707267,0.6005266,-0.13549156,0.27628115,-0.3911227,-0.50292796,-0.18969844,-0.34047112,0.24227713,-0.31403157,0.61160195,0.13865376,-0.26462275,-0.22752832,0.07488019,0.67415214,-0.063706525,0.17636234,-0.21814285,0.17715982,0.23471735,0.43988043,0.53981096,-0.112581916,882
0.83103424,0.368989,0.34173733,0.52936083,0.085138306,-0.7756531,0.10831021,0.23484164,0.69513434,-0.16256648,0.0025316402,-0.34705043,-0.24820194,-0.07999244,0.06840648,-0.1970082,-0.51308477,0.40370294,-0.0026474334,0.20869349,-0.6647743,-0.15401493,0.07253514,0.66251063,0.5328734,0.09374353,0.25296986,0.2896806,-0.80488205,0.27336287,-0.38000035,0.030083299,844
-0.108483374,0.17754465,-0.10441063,-0.013447426,0.034822345,-0.062253192,-0.026973922,-0.092233315,-0.053559855,0.011818033,0.02285391,-0.05466463,0.3240976,0.42305282,0.09315957,0.25336975,0.44826952,0.51620716,0.13820326,-0.1896414,-0.13955073,-0.12853417,-0.03497,-0.44482186,-0.13820195,-0.025684822,0.14448859,0.12150727,0.28465116,-0.031053398,0.25744283,0.4101057,1496
1.0889001,-0.52451783,0.4184218,-0.52747625,-0.3298776,0.45703256,0.054876324,0.12175062,0.5795556,0.6829123,-0.5076919,0.12122873,-0.41472152,-0.5457938,0.34537637,-0.48300907,0.20405404,-0.1345562,0.44575068,0.591689,-0.6688518,0.37483752,0.21726823,0.8410566,0.15969896,0.28409085,-0.27993765,0.69548774,-0.47686136,0.23169872,0.20456307,-0.43964183,334
-0.5915392,0.18296798,0.108346835,0.15301092,0.22442617,0.30581105,0.03977749,-0.15108511,-0.5411269,-0.4177374,0.050876766,-0.123509385,-0.20007513,-0.13118705,0.13678542,0.19406672,-0.36252546,-0.18988308,-0.34994876,-0.005977288,0.6775229,0.02584736,0.0681965,0.10696278,-0.1285262,-0.10237079,0.054434326,-0.30468905,0.040377323,0.13241664,-0.20565802,-0.15488471,836
0.2980385,-0.2857366,-0.3181744,-0.15843947,-0.3726458,0.03569082,0.16394562,-0.09765537,0.534279,0.5604243,0.20838122,0.48138818,0.32512778,-0.0010731947,0.34554103,-0.046943422,1.0977528,0.07188481,0.45841616,0.1636949,-0.8678804,0.3932475,0.021370081,-0.28940383,0.47773784,0.046481304,-0.29057446,0.7533612,0.2795487,-0.48042437,0.63777083,0.26040417,687
0.27520588,-0.3871309,-0.1573954,0.44594553,0.26945913,-0.5362366,0.21634251,0.13000312,0.32675216,0.2393088,-0.09259604,0.3212122,0.15925767,0.07342552,0.5495011,-0.1749982,0.38258648,0.01073209,0.3443179,-0.020443205,-0.8062263,0.150735,0.13121638,-0.25955048,0.40516233,0.10243483,-0.14652255,0.426832,0.053806476,-0.40751445,-0.01651492,0.08705953,871
0.3530645,-0.7625706,0.61059797,-0.85627544,0.59096956,0.53916323,-0.10695275,0.6536088,0.15043426,0.9677062,-0.9248222,0.036244072,-1.0158887,-0.9871904,0.19687642,-0.4554962,-1.0341663,-1.0147926,0.15417773,0.38732415,-0.64064854,-0.17580423,0.5777398,1.1919148,-0.0651676,0.84271216,-0.6152133,0.100037806,-0.51036006,-0.19101723,-0.15775187,-0.63361466,242
-0.10512636,-0.8775703,0.1369977,0.21911374,0.18684259,-0.28658825,-0.0734867,0.26381233,0.03351104,-0.50188196,-0.49075994,0.43476695,-0.519371,-0.2299842,0.70979655,-0.25861204,-0.9002967,-0.23932219,-0.065591305,-0.07706958,0.6912595,-0.18838337,0.40212733,0.31623778,0.0571592,0.21802294,-0.2462238,-0.21135911,-0.39851713,-0.37713,-0.3854891,0.12311638,463
0.30227768,-0.08445285,0.24641855,0.266124,0.11672403,-0.4674264,0.27979255,0.27442935,0.45329162,-0.50372845,-0.5354823,0.14936505,0.016579915,-0.20164931,-0.13758624,-0.16724211,-0.17253841,-0.20483564,0.33885702,0.27458668,0.5604902,0.23212509,0.18830225,-0.10020394,0.17398283,0.22406647,-0.21645887,0.28177625,-0.17245482,-0.43449682,-0.27083254,-0.10584418,372
-0.19415803,-0.210349,0.39743283,0.15394029,0.32040352,0.48804623,0.015909478,-0.19976303,-0.44656506,-0.57197475,-0.041132778,0.050352942,-0.47383693,-0.36212325,0.5006,-0.050129965,-0.5840315,-0.3905942,-0.2374523,0.13273187,0.9858721,0.34571278,0.11815947,0.5453262,-0.16697007,0.028555127,-0.17754494,0.14853305,-0.09458009,0.19103342,-0.18521053,-0.552549,481
1.0653704,0.7912752,0.8127284,0.61875373,0.40571058,-0.2565003,0.5984544,0.39901873,0.4180314,-1.0361449,-0.32585213,0.06696381,-0.13676807,-0.27849647,-0.05502419,-0.39150077,-0.021675505,0.22339563,0.55475855,0.6571333,1.1600207,0.6643377,0.29169318,0.562893,0.7266252,0.24873424,-0.2858496,0.41017258,-0.4128802,0.04992754,-0.6525835,-0.7427871,200
-0.14898422,-0.5351339,0.3344081,0.38780457,0.23097247,-0.3916697,0.15227294,0.39419043,0.10492509,-0.98196006,-0.62359524,0.47896922,-0.43968695,-0.31400365,0.3899838,-0.10772253,-1.0016423,-0.2546831,-0.010394655,0.048077863,1.2749268,-0.061269164,0.2738365,0.25196773,0.029558957,0.22342706,-0.099215865,-0.053702936,-0.4776983,-0.08405449,-0.36162922,-0.11067569,428
0.0135814175,-0.48788851,0.5653063,1.2190323,0.83693594,-1.1024501,0.8214971,0.7606164,0.6386315,-0.4391353,-0.5719287,0.45026726,-0.4571373,-0.37348756,1.0409013,-0.59911084,-0.50021064,-0.5221867,0.55276924,0.5917369,-0.6478574,0.3861913,0.53748924,0.047628693,0.700813,0.5531466,-0.5702832,0.46847364,-0.5837101,-0.72645074,-0.9089395,-0.50374985,237
-0.48595217,-0.24676876,0.21469241,0.36884198,0.25060657,-0.40771523,0.36868972,0.26277408,-0.48159018,-0.39580214,-0.49334553,0.38536388,0.08821675,0.28875673,0.42928028,-0.3737474,0.5797214,-0.2457325,0.33850428,0.3989479,0.33753,0.37213686,0.20660992,-0.66404706,0.11886253,0.2872667,-0.40501747,-0.18885091,0.39650276,-0.12872605,-0.09985992,-0.02878009,365
-0.17396618,-0.45191795,0.19226724,1.1316401,0.888808,-1.132454,0.44586003,0.68197703,0.82678545,-0.33404377,-0.72994626,0.21519276,-0.3309779,-0.34071064,0.6618545,-0.28927904,-0.7944663,-0.49242437,0.11145421,0.32847542,-0.79498005,-0.020381704,0.54367524,-0.110695735,0.4220643,0.2619291,-0.17922749,0.31982383,-0.89090014,-0.7118648,-0.7762156,-0.16516343,25
0.9124456,0.10706406,0.6731072,-0.48912853,-0.31129846,0.76867366,0.61105704,0.0302924,0.63165456,0.64922756,-0.120512344,0.4115483,-0.51778704,-0.4709769,-0.027576968,-0.5389027,0.6235627,-0.18137342,0.57541037,0.45979106,-0.50924504,0.2294932,0.43560436,0.7611777,0.17578849,0.23260337,-0.0723208,0.63128453,-0.34183317,-0.04038976,0.072939016,-0.2576457,299
-0.07187043,-0.38362363,0.6448815,0.5873323,0.82718635,0.030008398,0.45923734,0.40137565,-0.12853482,-0.94482404,-0.298774,0.36808664,-0.69932204,-0.48979613,0.6709292,-0.48195726,-0.8551775,-0.69342935,0.36072466,0.3947723,1.3698378,0.51784104,0.23009571,0.5084823,0.26272815,0.45982143,-0.6617726,0.06671937,-0.2880606,-0.4340689,-0.75913936,-0.59311694,427
-0.22510594,-0.2541495,0.28397688,0.20390512,0.30968294,-0.2749546,-0.13085395,0.49574536,0.079473116,-0.520839,-0.58446324,-0.21855775,-0.4329943,-0.2747692,0.016033765,-0.167199,-0.85464776,-0.56405556,-0.20662048,0.03969966,0.6588963,-0.26313168,0.15175115,0.27170378,-0.19730529,0.3463159,-0.105387636,-0.5521009,-0.4354899,-0.31541842,-0.31482127,-0.18289319,694
-0.36322463,-0.08809185,0.24016212,0.3606762,0.24725264,0.19422866,0.21120694,-0.16193081,-0.2588572,-0.646274,0.114736244,0.34294942,-0.34089878,-0.33741924,0.365398,-0.036243785,-0.18396118,-0.27706176,0.07182914,0.061963804,0.9297237,0.5695844,0.102451935,0.18799332,0.2555071,0.078404784,-0.29148918,0.23643285,0.18107742,-0.18581907,-0.22989118,-0.39376527,491
0.14753088,-0.3243429,0.33049607,0.84740233,0.3376198,-1.0209169,0.4165948,0.47483522,0.82357496,-0.1297647,-0.5747962,0.43977353,-0.05594694,0.14058067,0.7414396,-0.14896664,-0.44004104,0.032047924,0.38825288,0.22553319,-0.83463013,-0.11487526,0.32858992,-0.28572583,0.2777338,0.30362594,-0.026222419,0.525018,-0.50711256,-0.5011449,-0.40853614,0.2736886,411
0.6411432,-0.12646008,0.48905438,0.8411872,0.26502192,-0.39796987,0.57733595,0.07045875,0.40756652,-1.2237111,-0.085942395,0.75473815,-0.27626777,-0.4229616,0.42205852,-0.44476306,0.088503316,-0.07749875,0.85566205,0.45673573,1.4259473,1.1600994,0.40130675,0.3442173,0.65405643,0.3507183,-0.62892044,0.97305477,0.19267721,-0.24652638,-0.2644913,-0.57457095,195
-0.108489744,-0.4563712,-0.20598978,0.2582301,0.14106235,-0.25211236,0.22686829,0.062229916,0.0032959264,0.6955166,0.15429282,0.13453682,0.19683103,-0.056868847,0.53185076,0.03743448,0.738494,-0.3617296,0.2037045,0.072111815,-1.065027,0.17917249,0.23058513,-0.28214866,0.37003374,0.0052083284,-0.32816374,-0.022347748,0.18323693,-0.4076238,-0.04270087,0.14254288,1620
-0.0050374083,-0.24099112,0.19953887,0.83843887,0.28528327,-0.6267689,0.5338533,0.4351282,0.2121971,-0.8700391,-0.26474825,0.59792477,0.17802887,0.19618025,0.3511008,-0.39409018,0.31496444,-0.18457496,0.8056146,0.44382977,0.8590225,0.74614286,0.0854781,-0.4512505,0.42016613,0.26636353,-0.5904715,0.54991126,0.39875776,-0.48104352,-0.19455072,-0.26240548,161
-0.056253456,0.051899083,-0.12770683,-0.14616662,-0.1478176,0.22517008,-0.1574602,-0.20805296,-0.03088862,-0.066223085,0.16444434,-0.064743534,-0.051201485,-0.008570401,-0.067872465,0.23462884,-0.099553734,0.08672619,-0.26733464,-0.23225704,0.21395586,-0.16171747,0.017700491,0.15852267,-0.20834684,-0.070368744,0.26817062,-0.0151307285,0.029293954,0.057124354,0.2141592,0.11935625,850
-0.07161241,-0.029581849,-0.1520629,0.81778777,0.2096194,-0.72803247,0.42858562,0.383793,0.43070656,-0.046017256,-0.26887316,0.16772431,0.18853843,0.21562803,0.3763135,-0.13921458,0.42014512,0.17822334,0.30157056,0.3967371,-0.8703676,0.009198792,0.24211353,-0.5146793,0.53292394,0.11604489,-0.2872847,0.4182914,-0.2584498,-0.7736292,-0.35592693,0.25917482,409
0.67313683,-0.8577314,0.9233235,-0.42505208,0.7829597,0.25818795,0.86204207,1.1034727,0.26681298,0.9087288,-0.76825845,1.0447294,-0.69258726,-0.66741216,0.3842808,-0.9082297,0.13484943,-1.2237556,1.2374761,1.0546073,-0.6405027,1.2235652,0.8550246,0.62262225,0.43536374,0.9117052,-1.241763,0.48011148,0.025099203,-0.7625534,-0.6566909,-1.2099135,313
-0.034203626,-0.12089791,0.45130727,0.597375,0.5096889,-0.44249663,0.36161715,0.5495055,0.13326488,-1.0853695,-0.4916427,0.33874333,-0.3955274,-0.23898888,0.23140523,-0.2023001,-0.7542417,-0.42990935,0.28199244,0.20216402,1.4255589,0.3847664,0.28128386,0.26583266,0.14024432,0.38213548,-0.29589826,0.25645497,-0.29850742,-0.34852147,-0.5648572,-0.5116775,153
0.5882309,-0.19709994,0.057682108,-0.856489,0.051427484,0.4704006,-0.2594797,-0.054954275,0.29195064,0.50768656,-0.33057666,-0.18193518,-0.56249964,-0.40481684,0.024481019,-0.059967488,-0.6414167,0.007453438,-0.43502116,-0.02576033,-0.14660601,-0.107274875,0.2918508,0.8004841,-0.39867628,0.14743593,0.3934956,0.4306611,-0.40069705,0.17432518,-0.04465819,-0.2136793,337
-0.7708984,-0.009129213,-0.12613653,0.41041383,0.28042334,-0.3739986,0.18955256,0.016741673,-0.34356403,-0.40870672,0.0069157593,0.10813478,0.17880712,0.31555295,0.10030818,0.063384145,0.01029709,-0.035868645,0.101104766,-0.04296761,0.48118222,0.17840682,-0.14217724,-0.64439857,0.04664573,-0.12811387,-0.07712958,0.009307739,0.23079,-0.18259688,-0.18169081,0.023903994,158
0.9860134,0.46220538,0.4016309,-0.48729396,-0.18018927,0.20202945,-0.04616722,-0.100033455,0.74463505,0.013041731,-0.24990359,0.09692769,-0.03868375,-0.38417387,-0.4884191,-0.20267549,-0.18708846,0.25779074,0.34240425,0.13016573,0.16100948,0.39753762,0.024525506,0.7824821,0.17286251,-0.118289344,-0.08633529,0.49774492,-0.4581904,0.7020796,-0.19663829,-0.34789848,320
0.9246506,-0.015867518,0.17808439,0.6940634,-0.0745296,-0.8178384,0.43407378,0.3923192,0.9238601,-0.09828469,-0.40516734,0.1526675,0.10773913,0.14077426,0.22720325,-0.22884834,0.13653465,0.2730961,0.5297937,0.34487346,-0.71502244,0.07610728,0.107703865,0.10644904,0.6673929,0.037851065,0.0044940338,0.6278421,-0.6964435,-0.24713346,-0.14852518,-0.089679286,123
-0.64877814,-0.053775504,0.38909358,0.46389177,0.24371788,-0.4255424,0.14782508,0.5471938,-0.100950375,-0.39664143,-0.680118,0.036500808,0.09877933,0.28355289,-0.009998687,-0.1028222,0.0029052086,-0.4760052,0.2185852,0.36837906,0.25877935,-0.1406789,0.15798682,-0.80573547,-0.06448383,0.36221045,-0.28968564,-0.5097574,0.16381338,-0.30275112,-0.3592648,-0.11637901,794
-0.2076819,-0.38991332,0.22794321,0.51869214,0.5426286,0.077408366,0.5557834,0.26767546,-0.39727917,-0.6897074,0.04179857,0.4221152,-0.5114775,-0.5598277,0.78564143,-0.40453717,-0.3467419,-0.7077935,0.42485493,0.32154346,0.9273877,0.7044415,0.27049357,0.47955754,0.49396536,0.35222292,-0.6653032,0.13619709,0.03916262,-0.23230977,-0.46511936,-0.56692636,520
0.819442,0.59180456,0.3730928,0.3621182,-0.08064331,-0.17902783,0.2264547,-0.028332956,0.27073073,-0.52593887,0.044072524,0.08117889,0.31496376,-0.11672434,-0.47242293,-0.13506879,0.7402753,0.514932,0.5395298,0.50604,0.46371913,0.6785484,-0.2138965,0.25259954,0.7259286,-0.123740606,-0.19826885,0.29174665,-0.09790973,0.04350268,-0.22464865,-0.277893,665
0.88719964,-0.2675885,0.71223783,-0.68710726,-0.11691664,0.43856633,0.66239226,0.3812331,0.53198975,0.84758687,-0.37970555,0.590665,-0.24441832,-0.16926847,0.013920285,-0.71062845,0.946114,-0.339486,0.81569606,0.68978035,-0.5362176,0.895385,0.5018927,0.41908717,0.26629764,0.102761045,-0.4357695,0.59503555,0.08305757,-0.3489127,0.05963872,-0.37843636,895
0.4906649,-0.15118706,0.22952008,0.6104571,0.29479986,-0.6432858,0.24159962,0.35518187,0.5292011,0.08934238,-0.21743537,0.014012177,-0.23787098,-0.121414915,0.44456428,-0.378185,-0.4099369,0.09839234,0.09669645,0.10544659,-0.93601125,-0.20244254,0.14540857,0.16435431,0.4201327,0.13034892,-0.0019567646,0.28937784,-0.59216297,-0.19382994,-0.42785078,-0.1365477,696
